-1.050152462471722614e-01,-3.809695893490309682e-01,-1.053057052376151492e-01,4.924065849243918214e-01,-1.183134363610217343e-01,2.689476193854308250e-01,4.818908254997791296e-01,-2.059993716344815096e-01,-2.859238767793043090e-01,3.307798776825288112e-01,6.820941624751096499e-02,7.740061538582749812e-01,1.203438583882139035e-01,-6.888754390288602814e-01,7.426317137389878975e-02,5.889896325604712102e-01,-2.192789786746122682e-01,-2.455041277170486036e-02,5.610047062070429302e-02,-5.768713669416269951e-01,3.491064055247797837e-01,5.039254456094077739e-01,5.620774578467839788e-01,-6.414632956929240404e-01,2.422885675065879763e-01,9.215655692642572561e-01,-4.599306075010465289e-01,-3.435434603266023235e-01,9.194672538860657052e-02,6.630502297144833523e-01,-3.214651892203341799e-01,2.151511892260615788e-01,-1.366322958437386825e+00,1.070066820734328628e-01,4.708307318527803487e-01,-6.065413817199324376e-01,9.545835859919349353e-01,-2.354460904901593266e-01,3.825133725513796268e-02,1.027823001141345283e-01,5.564074024127378948e-01,3.009148148085731278e-01,-1.647224551998562048e-01,1.049041267868232818e+00,4.463754291946670505e-01,1.112616430932064970e+00,-1.476479510369062553e-01,5.435590291679467390e-01,7.695550006114224018e-02,7.630095761300179080e-02,-7.826171257413651050e-01,-3.835981294826950605e-01,-3.141597215962435019e-01,-7.430216753277421038e-01,-1.415264290200602737e+00,-1.073906156590984651e+00,-1.111561336879828971e-01,-5.007139466658054872e-01,-6.232923659852587228e-01,-4.455358868910760384e-01,1.574685470578590929e-01,2.745141254471095138e-02,1.512624410154584376e-01,-1.067536925464426245e-01,-2.408864402772377400e-01,-3.662973611207824831e-01,4.987990667555963764e-01,2.303796990652545729e-01,5.020450283263080404e-01,5.749571073638589658e-01,-9.054405746243276987e-04,-7.211075338902050991e-01,-1.691934030802473565e-01,7.364960973135364908e-01,2.871735183727919249e-01,-4.880634386915718714e-01,3.260664768743259945e-01,-3.690841724930968848e-01,-2.843607160934109035e-01,-4.557661180054922712e-01,3.487937859825959164e-01,5.418431744460111554e-02,-4.778817937811294381e-01,1.239779453538767173e+00,6.476801135772194407e-01,3.951097726397770349e-02,2.961544372340444431e-01,1.327574274175839841e+00,2.167708424729126726e-01,-4.335650481805963796e-01,5.715108708079502664e-01,3.692898990521709113e-01,3.685792543735462723e-01,8.635552949280662638e-01,1.102456795707602799e+00,-1.591455926335139104e-03,1.300448300715086047e-01,-5.800352998234054036e-02,-2.369641642541537446e-02,-2.489117695640628847e-01
-3.619474904099603263e-01,-1.382438596050073576e+00,5.292703369937499236e-01,6.690856493199327515e-01,2.170355774934561444e-01,4.198102228631239718e-01,4.632286617953232932e-01,-8.892995593693606704e-01,-9.168176970590461439e-01,-1.328654243827898096e-02,6.339180368266297272e-01,-6.430179682204646419e-01,1.082354303670514106e+00,-6.473806883932031742e-01,-9.638094170996827081e-01,-1.438541046356645037e-01,-1.189661634863151962e-01,-2.267327600052292114e-01,-5.055623466950410760e-01,2.007947093322753063e-01,1.382779793800015256e-01,-3.748888424439239531e-01,-1.842093903354935780e-01,4.719637030417329904e-02,-5.019331326562395668e-02,1.209033416112232917e-01,-1.231420519838870575e-01,-8.926563973458228052e-01,-2.817182158573263151e-01,-1.225856594533361876e-01,-7.173627428062379074e-01,2.661416789231496605e-01,5.826405061801009921e-01,8.146635903432171144e-01,-1.108680795632770222e+00,2.636166841302712838e-01,-5.689964245998285763e-01,-2.862131697348050396e-01,-9.280059904877656640e-01,2.904485136980153315e-01,-4.190173270808361106e-01,-3.491325519717476955e-01,9.358812543660555150e-03,2.521760642771105065e-02,1.956992006567099818e-01,-3.916153353310548590e-01,7.201861401510074590e-01,3.121501423882752646e-01,3.789362376344757033e-01,-1.951722960500607285e-01,-4.486662125055194128e-01,6.966083869261193717e-01,1.360196534905859345e+00,-1.444716883321397471e-01,1.100990536996528379e-01,-9.779945094331288225e-01,2.218607547099357702e-01,5.831439213462832338e-01,4.052861598571499413e-01,2.168618363594294607e-01,-5.512221746101751974e-01,4.956917965839886808e-02,3.009806798184223586e-01,8.087390134320078250e-01,4.365204581782710647e-01,-3.960330934833865002e-01,-7.498596133700115018e-01,-3.545295391590724821e-01,2.812596396745419280e-01,3.502551164528119182e-02,6.559407343004797220e-02,-8.806786814980610556e-01,-1.960935493544500585e-01,5.385569376509351525e-01,1.680384124502464216e-01,3.243351835450088427e-01,1.265432462117094259e-02,-8.511055569464355541e-02,-6.273693674487643701e-01,-1.706598087528768126e-01,-4.558898242411887902e-02,-2.893317793998405052e-01,-7.347476106341658264e-01,-2.137100727691487456e-01,2.072842598436698547e-01,-5.317629913250822016e-01,5.408460481003158904e-01,6.428376421577559618e-01,1.535057198677911294e-01,-7.236587497558294446e-02,-4.594212055688932650e-01,-5.508446539888111060e-01,3.294791451865139997e-01,5.299997488754298880e-01,5.483179085019627141e-01,5.258562289300425796e-01,-7.547138103120265562e-01,-1.454683222342404436e-01,-1.329037268006424688e-01,-6.279518245696839029e-01
3.553961522877731039e-01,3.940359784527558418e-01,6.712465319433192912e-01,-5.053404052930192403e-03,-4.683645355990017078e-01,5.092233600448213826e-01,-6.485011479215084806e-01,1.151164490473729263e+00,-6.705770921625154868e-01,-2.522246328307792052e+00,-3.161336885039842670e-01,-1.586956280133139829e+00,1.436254487923580014e-02,-3.730673866990617538e-01,-8.768872326392914696e-01,5.285698285992666001e-01,1.887155334162420872e-01,8.894504260148566877e-02,-6.290119702026284454e-01,2.849229799574033717e-02,5.472533818026020791e-01,-1.900391617089435548e-01,-5.562009083233337980e-01,-1.122801914093456865e+00,-1.153429484586169007e+00,-7.892074750712511078e-01,-6.552056057167977565e-01,7.987790858524029813e-01,-1.780525316495968902e-01,-1.163809514312541094e+00,-7.404610528191747365e-01,-8.493930100354477597e-01,-9.281571584022572097e-01,-4.909424061492815849e-01,6.652274106912374751e-01,-9.470153614023642252e-02,-5.801683275498991099e-01,-6.704295876016773403e-02,3.214908515843393211e-01,3.010598206139449839e-01,-1.686929530992731019e+00,4.106129925470781150e-01,3.347507159574109603e-01,-9.849414545367090046e-01,-1.082330551811603314e+00,-3.997563662608829560e-01,-2.359836834219840807e+00,5.989479669892390223e-01,-9.211936976612620231e-01,-1.298284195095405380e+00,-1.808584628035938557e-01,-5.063999192871310173e-01,-4.438461237372072210e-01,-4.483033867962504804e-01,-6.231181765144780949e-01,-3.615169295959745899e-01,-2.591075338980006887e-02,-5.303926145650551538e-01,-6.778607619619553271e-01,-2.627332608620653875e-01,6.864883671719643199e-02,-1.394943254105575348e-01,-5.128662218135717765e-01,-1.162886934954747709e+00,-6.736030757703386218e-01,6.101413020976981239e-01,-4.431548177868632754e-01,-1.873674166637054050e-01,-6.040164808047250311e-01,-1.020397149203660647e-01,1.052556912112316834e-01,-1.116158370109639808e+00,-7.291860551751473685e-02,1.928090363533439544e-01,-4.398076278043375753e-01,-6.614503520563382866e-01,-5.871858928526062504e-01,-3.711006802991901887e-01,4.441256097396619751e-01,-9.583344138325358141e-01,-1.426623335173271834e-01,-4.052209548658272098e-01,-6.490124979202120947e-01,-5.952281924301496829e-01,-5.879000688057761659e-01,-3.378068756670534745e-01,-2.001787183706571216e-01,-1.014237041996457256e+00,-1.312983863449376898e+00,-6.514787240560121484e-01,2.516845660549438257e-01,1.555459157215435817e-01,-4.388660365837802613e-01,-3.095510817735098730e-01,2.269063178017817206e-01,-1.329668862373935667e+00,-3.816788526746024424e-01,-4.789629237131367567e-01,-1.660016557207504018e-01,6.494480059849843112e-01
-1.457996704177585701e-01,2.028887175699365109e-01,-2.623243372784670457e-01,1.183648722983441814e+00,-9.694814580564576900e-01,7.029135061563132059e-01,3.132226618206020996e-01,-1.402104306219727203e-01,-1.598506200956955059e-01,1.107653179930178783e-01,2.109039362192239447e-02,7.504424479569656858e-01,1.386949121390817830e+00,-4.287028495566611586e-01,2.938390802647310451e-01,-1.057548330969431682e-01,1.282507934184549114e-01,-2.922168858588544693e-01,3.844349168600432742e-01,6.005991325988861707e-02,8.308064875050304998e-01,-9.361360125571990820e-02,3.262802834068097013e-01,-1.085138435151905556e-01,5.280559683031890716e-02,3.034269643576193998e-01,-1.593592418629622559e-02,-8.615954646527810290e-01,7.883125041188978610e-01,2.669665362065389846e-01,5.210751479537449882e-01,-9.019088219591714362e-03,1.455144179721943598e-01,-4.666450845629122601e-01,-4.251022787751898568e-03,8.290590889496936011e-01,-6.677116379212746367e-01,-2.808847924485763370e-01,-5.293040224639765645e-01,2.251451199817492699e-01,-2.265063262341258377e-01,-3.322803098639433017e-01,9.153071601299622717e-01,6.279466467978784827e-01,-8.284848053966911707e-02,5.558654775721936225e-01,-3.434338498257262784e-01,5.154133079897929015e-01,6.110210899321872891e-01,-6.140645135920728970e-02,-1.959071660137073068e-01,-5.050799714209330826e-01,1.359677271007194155e-01,3.536248511022610508e-02,6.136886831577496038e-01,-7.885263958555883690e-01,-1.828083419688738276e-01,-1.779652890297666878e-01,3.248414930090277597e-01,-3.658833468508677633e-01,9.048301478760724104e-01,4.707146674601795366e-01,-3.761025845922810751e-01,-2.749667988573923916e-01,4.259061130561824782e-01,-3.920278865241224042e-01,-1.522034823169789719e-01,-3.107010511995185742e-01,1.581164953642448801e-01,7.609967296444852813e-01,2.101524433419421356e-01,-3.907667877711261673e-01,6.586911129809052134e-01,-2.918602349490017067e-01,-3.112374247764639890e-01,-8.893338423714616248e-01,5.912761746807845276e-01,5.094399525789528038e-02,2.721290066782506845e-01,-1.828477346020689343e-01,2.693956947738208596e-01,4.160321151826526856e-03,7.207833085957030539e-01,1.881251227461450959e-01,3.995253785302226024e-02,4.472189918918036966e-01,4.530725723812581429e-01,5.009388876301409388e-01,1.678823363005728098e-01,5.498656763903383426e-01,-4.992154613575321420e-01,-3.420976755852452866e-01,4.008942234671271643e-01,2.571131115529489142e-01,-4.766421688067717932e-02,-1.296604729545794421e-02,-2.456980902104900222e-01,7.183415200149680935e-01,2.804702905604151142e-01,-9.965695362312599892e-01
2.766833921428474841e-01,4.013101809901238326e-01,1.133696869337886826e-01,-7.405362727386703980e-01,3.213314162456062939e-01,8.011456729642122410e-01,-1.773661201046113078e-03,1.596821815835460789e+00,1.666171091592720255e-01,5.314183709735286198e-01,4.493920034765484794e-02,-9.559273828675057816e-01,-7.830241822381829309e-01,3.215446962680363896e-01,5.713945004407072759e-01,9.336221498980745714e-02,5.536385347898973297e-01,-2.406096487708072884e-01,1.274103416927990784e-01,9.064409671817182934e-01,4.251671645439774605e-01,1.729258004559202921e-01,-1.603568927921788789e-01,-2.395693100958465327e-01,-3.431199656479887450e-01,-5.309286627727705099e-01,8.752933151089906660e-01,2.066295009289135232e-01,-3.058974272712110531e-01,-7.105854158551031530e-01,8.005700874668362221e-01,4.134514508975607461e-01,8.307576695484282236e-01,-3.856323837530163390e-01,3.582153679820128112e-01,2.937781608399394617e-01,2.218567041999127909e+00,1.700808563560606834e-01,-2.644744718852131693e-01,-1.415289815936271456e-02,1.529008457078142591e+00,-5.349282594794513290e-02,5.539734278020497227e-01,-4.465190859685698177e-01,-2.545888938795504708e-01,7.821213492262203415e-01,3.678550056506447730e-01,-7.052455918707067895e-01,-1.663771205515043872e-01,-1.147606826920319484e-01,4.810354962259106859e-01,-9.762626709732824537e-04,3.660759357893374200e-02,1.058865531324908904e+00,6.003890492757884001e-01,-2.556349065426751221e-01,8.656416507725843423e-02,1.492333957375463482e-02,1.160993894099178192e+00,6.853236229418691039e-03,3.243676229054650584e-01,-8.121812118361050326e-01,1.429026039302359719e+00,-4.947086125633198828e-01,-4.559884934650337146e-02,2.508751365183831128e-01,-7.479952516944393670e-02,3.971264329820090033e-02,1.215493225468770588e-01,-7.328627649404086120e-02,-6.391083824957247139e-02,1.098212621968516434e+00,3.926909615132731513e-01,4.205085711547457139e-01,-6.167342542059972565e-02,1.175484670773315532e+00,-2.012297898792061168e-01,5.172203254527605321e-01,2.809579652915253356e-01,1.457050952614057371e+00,6.872282134190624836e-01,6.693097609440687989e-01,6.316465793638499360e-01,-1.026522437825443945e-01,-2.771721110891485207e-01,1.265313862170470038e+00,-9.625857711965868369e-01,-1.504404019902558565e+00,-8.915447805047785335e-02,3.814815871016699056e-01,1.893577041299734087e-01,-3.716409707559165665e-01,2.386893410913787650e-01,-2.141431009592698609e-01,2.710449268107661958e-01,-2.178864355911501460e-02,7.272675259869423314e-01,3.719613044389654538e-02,-3.196636623396172938e-01,5.537172438552779852e-01
-4.880137035207003926e-01,-3.169044554096409616e-01,-1.056061145110445409e-01,6.869022038707479627e-01,5.342358521706213059e-01,8.919824071194561999e-01,9.256613222415727149e-01,2.040894040580494284e-01,6.995282632398440448e-02,6.509635358650380788e-01,9.555760489517519662e-01,-2.141509569233151500e-01,-7.852247430383009208e-01,5.212197992368701183e-01,7.196308008394627920e-02,6.862751513974115758e-01,-3.697407217028506055e-01,1.656297011974177336e+00,2.653694345774888497e-01,1.159104524801915503e-02,9.225752219551079936e-01,3.484857407855884714e-01,-2.592686617157189954e-01,1.288823219518735241e+00,5.723977547529525145e-01,-1.031478622639362630e+00,3.296899600064587266e-02,3.594789087004077732e-01,-5.141349736505970713e-02,9.534472988398823290e-02,-4.553776191276082130e-02,-6.772828123925720423e-01,1.146929200030980117e-01,-5.199134910882062810e-01,9.374472254708022811e-01,6.129064493262592617e-01,4.550676998413071273e-01,1.392075287396440153e+00,6.924559358642128348e-01,4.723828126481679351e-02,-4.412844353202449166e-01,-9.762786958814143046e-02,2.549079701989676594e-01,1.535721836634986293e+00,-1.037851768127716345e-02,-9.845163541300082644e-01,1.699998261700363944e+00,1.949434663875446727e-01,-2.834754337086117792e-01,7.428934680240812938e-01,-4.724577047501433980e-03,6.229675541451484833e-02,5.188185017169774094e-01,-1.540323881465149869e-02,-2.683325690178183787e-01,-2.172419291244611639e-01,1.041153973244586917e+00,-3.227436557823291086e-01,3.102902180301073121e-02,6.494342678860296481e-01,-8.989100112576464685e-02,3.280451324961784487e-01,-3.405796648275271066e-01,1.127062599079594829e+00,9.203959844188983053e-02,6.404749670739028344e-01,5.432472102139224157e-01,2.089905027731870368e-01,2.237506019683830893e-01,-6.462026090595762717e-02,-2.757413278104599574e-01,-2.682822352343897654e-01,5.007143251509638127e-02,7.791690601201484156e-01,1.654616391518853313e-01,2.679851623389063464e-01,-6.521324414572654549e-01,4.754936078146021483e-02,-8.515683962389923589e-02,-7.158193035467804721e-01,-3.265451267105324296e-01,-9.237706288732827620e-03,-3.109299234135136092e-01,5.952950353529197214e-01,5.486489706153551138e-01,1.395666691648875524e-01,-1.746885388996061161e-01,-3.409162935163594088e-02,-1.683366708170351278e-01,1.787418702059427433e+00,2.695475684549524797e-01,1.396475647326533842e-01,6.629278976921935129e-01,-3.119226403305112028e-01,-8.450496834303611315e-01,-4.166417867845113587e-01,8.413454785393936763e-02,7.378587925272364623e-03,7.672565144538393556e-01,5.824261337298534125e-01
-9.626387177234599357e-02,-6.720283058226266260e-01,4.527287938150747482e-01,-6.809628098493123449e-01,-3.764937718363140506e-01,3.205235724548780030e-01,-4.673865821975430324e-01,-5.189206736618674487e-01,-6.528703719784744175e-01,-1.102667607560175567e+00,-8.606094123894525438e-01,-5.751788451438235583e-01,-7.880496731272070843e-01,1.448354564877844530e-01,-6.353236438401997921e-01,-2.053627664333010916e-01,-7.403440722485560288e-01,3.702106351762178282e-01,4.114096950435532363e-01,-5.773463446709545810e-01,6.842301003505469881e-01,1.122620443018465863e+00,-6.659555648085614399e-01,-1.495621508856014859e-01,2.381505270276403075e-02,-1.211576360127194496e+00,-7.170700870495810841e-01,-6.578400583333375851e-01,-9.280211871864331163e-01,-6.244406094723207179e-01,-6.211225174756255241e-01,5.477418784929251050e-01,-1.590083071488997968e-01,-9.413691563294261933e-01,-4.353579379076942257e-01,-5.359764139271587791e-01,4.448900398901846631e-01,-8.173299054840559297e-01,5.787141143299272261e-02,1.226876916307800824e-02,5.767114399559686300e-02,9.242961538971608548e-02,-4.864191172823610909e-01,-6.078103479352547911e-01,-4.830921874875107047e-01,-1.176784741218475788e-01,-1.734400876180404449e-01,-2.034358635756892131e-01,-6.506323779304219457e-01,-7.320647495049479314e-01,-1.408264020379831893e-01,4.114762742724210054e-01,3.518567246483471633e-01,-5.036946136083749748e-01,-4.045494468595531301e-01,-3.090094728653418055e-01,-1.187675611002215303e+00,-1.047639340535959362e-01,4.309225362399264903e-01,-7.322927979308524460e-01,2.517338261910209152e-01,1.082281306269996746e+00,4.197559711605762800e-01,-8.885079766374328614e-01,-1.599774082570197542e-01,2.328853429939073405e-01,-8.090461908830771653e-01,-2.319556754103150042e-01,2.461161145368103431e-01,-5.820351726407471116e-01,-6.284329972079996107e-01,-2.404583236730706730e+00,-5.520686171460024161e-01,-1.054855444091494565e+00,-3.766066671844277014e-01,-2.156205892666893109e-01,-4.242179749919882115e-01,-1.353278760128543978e-01,-1.654414327750470370e+00,-2.783291517735356213e-01,-3.156312369787139804e-03,6.367338467195469143e-01,-5.016072786240710624e-01,9.938418994125253203e-01,-3.528475477380015324e-01,-7.138273689420334689e-01,5.740450445129793161e-02,4.707042574344336150e-01,6.831844004954201743e-01,-2.087299927521154008e-01,5.088397484108736490e-01,2.718206910053296288e-01,-5.528520859045156222e-01,-7.408912034764005006e-02,5.254716842482454187e-01,-3.857024314241582763e-01,-1.120849460152218757e+00,-7.968082781379766111e-01,-4.514603234623462136e-01,5.027852061002943129e-01
-4.223178491771586995e-01,1.313671724245282224e-01,-5.412653157300806317e-01,2.017473779213238561e-01,1.233722373774284842e+00,-1.671086109664293023e-02,6.125258940718845968e-02,-8.870734484222455585e-01,4.876444812440615673e-01,1.676485485926639374e+00,4.333421407246288437e-01,-4.102659261898882193e-01,-1.049029799785908601e+00,-9.338701883481546062e-01,-1.240541293465390771e+00,-4.561466180899090839e-01,9.172245185880786855e-02,-6.059874424656461755e-01,-1.152723412875005654e-02,-1.886162654846731956e-01,1.038552981037419998e-01,-1.092544288047417655e+00,-3.977255611359908904e-01,-6.219914686841998552e-01,1.988752826654675565e-01,-9.468580512173684349e-01,6.035574022674493611e-01,-1.476084944196212723e+00,2.917548733128905725e-01,-8.870256959740929759e-01,-5.276114450672348966e-01,-1.264428577932592279e-01,-1.793910432724108994e-01,-1.393709572486447668e+00,-7.154092457325805787e-01,1.511637282229835733e-01,-5.858842529700860613e-01,1.136336674453019002e-01,6.935953246439447994e-01,-2.773629470175670853e-01,-1.247400138902571065e+00,-6.006035093896515686e-01,-3.410940391812464223e-01,6.548865207943670441e-01,-1.367075162400713806e-01,1.636053785389535165e-01,1.054982764287507813e+00,-7.818475654536379826e-01,6.444018398471259568e-01,-5.313665377925488320e-01,-2.932725973193920921e-01,-1.963739962201754841e-02,6.313166604969223938e-02,-3.150146305974413918e-01,2.822527794077819840e-01,-4.191322958814437394e-01,-2.127211068318296816e-01,-8.452534201874623010e-02,2.998045902129406470e-01,7.515592400340931345e-02,-7.055127369134833737e-02,1.256059299365892556e-01,1.003837344950863075e+00,1.261389655441265689e-01,4.909857314799618844e-01,-1.065374487635737832e+00,-3.903858470446031070e-01,5.849816584781436513e-01,3.218149093867137545e-01,-6.341844851113519477e-01,3.013826520006896437e-01,3.489743500113776653e-01,6.233615315330551243e-02,7.115332876168297682e-01,-3.027563780862384535e-01,-4.703836191908582209e-02,-4.158172743183530251e-03,-1.229707695244417476e-01,2.266288907601074487e-02,1.272760483977680712e-01,-3.144856422085010594e-01,-6.039855368299648086e-01,-3.161167278829812299e-01,-2.584211495277468143e-02,-4.678772568921371056e-01,8.466838591409596715e-01,-6.533991725673959916e-01,-4.007452386513818410e-01,-8.487753320501013887e-02,8.024882530240237677e-02,-6.632947504748655243e-01,2.412811271717431871e-01,-1.197627926273455490e+00,-3.451155461679223380e-01,-5.332025191172331535e-01,-4.710203532365750401e-02,-5.879403694037579342e-01,1.259765994748180518e+00,8.407890750571139771e-01,1.603548079707857732e-01
1.162809882585883248e+00,2.189823923652005622e-01,1.326203646700458427e-01,5.754942807107290559e-01,8.626943120075741822e-01,5.001946959200683773e-01,2.881283685752036861e-01,1.247611682506513775e+00,-7.063249706701363317e-02,8.854222205172479487e-01,2.853097923224923171e-01,1.235620868414615936e+00,6.725512654639103083e-01,1.734795223321051960e+00,9.756781008285554391e-01,4.514713887313406837e-01,5.867828618619597147e-01,4.780358071996147484e-01,5.659966596556463836e-01,1.325126712048264821e+00,-5.280478095061874599e-01,6.699941038570598195e-01,6.543038856252672009e-01,-3.572617258583969946e-01,-4.345382124843802929e-01,-1.210683133371388276e-01,5.410592462810007719e-01,9.004225697902501491e-02,1.756832040620749658e-01,4.801585377635696483e-01,1.408316204178982733e+00,6.124044002109810814e-01,2.535539661605568096e-01,-4.236369870648519498e-02,7.337936093285823969e-02,9.095789338917344979e-01,1.161560224439180722e+00,1.775994761535383271e-01,-3.453026773157751306e-01,-7.944774416568877173e-01,2.305339802320131304e-01,3.126744963042367154e-01,3.775007053569047755e-01,8.220783571997306582e-01,9.646038404531820376e-03,1.342689213978182972e+00,1.096697145478594093e+00,-3.513577054264633293e-01,4.885304628474239075e-01,8.152375981591827303e-01,1.002698076469708210e+00,1.118003551509886950e+00,-1.246927766071492388e-01,7.297268691299609866e-01,9.344971604392030562e-01,6.295219127158597772e-01,-6.720921905596069501e-02,-2.041619708601902783e-01,1.023117753137419816e+00,5.112840450024330741e-04,-5.508382327667699085e-02,1.427563333488334862e+00,8.734825528920311388e-01,4.648643226409971407e-01,1.142288957839357355e+00,6.194980194449660749e-01,7.720416229774016426e-01,2.683687453691413483e-01,4.892224035963316231e-03,8.320519598352196233e-01,5.816274101929012064e-01,1.163504821830577685e+00,3.406444844763099611e-01,2.504537757227756956e+00,-2.803383858994506483e-01,-2.492216288474765062e-01,-5.491377555670893251e-01,1.025993992350198392e+00,4.619306978192515567e-01,8.604585721184814240e-01,2.165255453997405044e-01,-2.109566412609372721e-01,1.220178838046781733e+00,-5.163122090913374596e-01,6.674676315356783407e-01,1.272155732771969472e+00,2.442542164566838814e-01,5.486098874015411520e-01,-1.924844401612778311e-01,1.100442980157478434e+00,6.334987503476342541e-01,7.995826648748713961e-01,5.894333774182515251e-01,7.479961471790694816e-01,-5.946214686797536564e-02,9.292654904278275785e-01,9.571143202769487601e-01,7.072572502788183613e-01,6.569881838934638063e-01,8.861290448509874518e-02
-1.281458624003768976e-01,-6.373935737679898850e-01,-8.347060337373787275e-01,6.133581554954502246e-02,3.438447487796164603e-01,-5.782908948377197822e-01,1.385723361438661316e-01,-5.856706099388214737e-02,-1.999834817351550109e-01,1.923498060244320240e-01,6.043267769653543064e-01,-5.191533693786515302e-01,8.960980029414941095e-01,7.193996902850295916e-01,1.544498134002097456e-01,2.667463824496050240e-01,1.992412211393998489e-01,-5.956563831478777216e-01,-3.731002890048300547e-01,1.253377216818724882e-01,4.723072716319121067e-02,7.045254133289511334e-01,2.199868408210431669e-01,1.711973819105713002e+00,1.027431683355893854e+00,3.393007452194066742e-01,4.260022592378019946e-01,1.329884060165421822e+00,9.843103244899585880e-01,1.028862737794591586e+00,3.170244130030944185e-02,-4.281487440021196078e-01,-5.348381170121152550e-02,5.318759649784022825e-01,1.321902426381217910e-01,3.481055176482453217e-02,9.918474111859856834e-02,-1.144042997813720097e-01,-2.686797525736663861e-01,-1.709153423874547051e-01,6.598776380196558211e-02,2.333412609995839104e-01,4.929342332306202445e-01,6.585476081705289308e-01,6.630161040153104146e-01,5.135236718773790177e-01,1.526344316230095810e+00,1.931508281747802980e-01,1.684283029897778172e-01,2.230810805555353271e-01,7.663109357919717368e-02,-5.372589796828597386e-01,2.449539542724299690e-01,7.370490514852775510e-01,2.766291345441208582e-01,7.675560510532475345e-01,4.698642339603048557e-02,-9.099144880775995592e-01,1.135796729429568774e+00,-1.862080472972995338e-01,2.220584968284636529e-01,-3.364595554764310270e-01,-2.002294093371077832e-01,5.504869780208979102e-02,7.403707593704753620e-01,-1.903543944157921608e-01,1.226107247238633347e-01,-3.177421788011217108e-02,2.063912950284369496e-01,1.131451135317622869e+00,-2.969910909008780520e-01,-5.919505703593148649e-01,5.739219093698976620e-02,2.919472232408698575e-01,-2.439446740643896883e-02,-1.694992250966723124e-01,-1.305035103936412477e-01,-6.275451799919801177e-01,-1.218384146917982802e+00,-9.216308677535250959e-02,-6.700700543127376951e-01,-1.629897821134185243e-01,4.397311504718417474e-01,-6.734218171954805543e-01,1.670210405962868627e-01,-1.130677079828094900e-01,1.916643665383740980e-02,1.030993704421724999e+00,3.505686201367975707e-01,-5.195553345828604064e-01,9.914937289888187122e-02,-6.953147010845095455e-01,5.445561690125000354e-04,8.040794386206128186e-01,-3.682279653655118334e-01,6.276032501639411398e-03,4.541757378510531407e-01,-1.591832624278981534e-01,9.862097943808514899e-02,-5.858197048785463990e-01
